"Mass","tension","site","treatment","intensity","HC","OC","Class"
421.1867517,"1.5 kPa","Alaska","field moist",57835.4220718,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Alaska","flood",56204.1801758,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Alaska","time zero saturation",54879.005568,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Florida","drought",13844.4723636,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Florida","field moist",22179.246095,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Florida","flood",10843.7393076,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Florida","time zero saturation",9199.183447,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Washington","drought",7761.52139974,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Washington","field moist",13601.7891116,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Washington","flood",6979.2073985,1.36,0.36,"Lignin"
421.1867517,"1.5 kPa","Washington","time zero saturation",2079.4616395,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Alaska","drought",217821.741016,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Alaska","field moist",94816.83268,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Alaska","flood",78293.287115,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Alaska","time zero saturation",72007.107814,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Florida","drought",25609.646485,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Florida","field moist",37479.6074233333,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Florida","flood",50783.1840816,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Florida","time zero saturation",47641.4165025,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Washington","drought",7212.013429,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Washington","field moist",11544.3005864,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Washington","flood",9136.66223025,1.36,0.36,"Lignin"
421.1867517,"50 kPa","Washington","time zero saturation",18778.9329356,1.36,0.36,"Lignin"
421.1998028,"1.5 kPa","Alaska","drought",4134.57596866667,1.84,0.42,"Protein"
421.1998028,"1.5 kPa","Florida","drought",10217.72979825,1.84,0.42,"Protein"
421.1998028,"1.5 kPa","Florida","time zero saturation",4491.90983066667,1.84,0.42,"Protein"
421.1998028,"1.5 kPa","Washington","drought",2891.047038,1.84,0.42,"Protein"
421.1998028,"1.5 kPa","Washington","time zero saturation",1139.8425496,1.84,0.42,"Protein"
421.1998028,"50 kPa","Florida","drought",21586.3754885,1.84,0.42,"Protein"
421.1998028,"50 kPa","Florida","time zero saturation",13127.26693,1.84,0.42,"Protein"
421.1998028,"50 kPa","Washington","flood",1862.12258925,1.84,0.42,"Protein"
421.2078681,"1.5 kPa","Alaska","drought",6155.6808598,1.79,0.53,"Protein"
421.2078681,"1.5 kPa","Alaska","field moist",2378.1527913,1.79,0.53,"Protein"
421.2078681,"1.5 kPa","Alaska","flood",4167.181839025,1.79,0.53,"Protein"
421.2078681,"1.5 kPa","Alaska","time zero saturation",8509.22346966667,1.79,0.53,"Protein"
421.2078681,"1.5 kPa","Florida","time zero saturation",16453.72766125,1.79,0.53,"Protein"
421.2078681,"1.5 kPa","Washington","field moist",2274.60372925,1.79,0.53,"Protein"
421.2078681,"1.5 kPa","Washington","time zero saturation",1990.62609875,1.79,0.53,"Protein"
421.2078681,"50 kPa","Alaska","drought",29168.3118658,1.79,0.53,"Protein"
421.2078681,"50 kPa","Florida","time zero saturation",29350.05957,1.79,0.53,"Protein"
421.2078681,"50 kPa","Washington","flood",2913.57852175,1.79,0.53,"Protein"
421.2078681,"50 kPa","Washington","time zero saturation",9523.788454,1.79,0.53,"Protein"
421.2231342,"1.5 kPa","Alaska","drought",23032.59668125,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Alaska","field moist",20696.02546424,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Alaska","flood",34800.216969,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Alaska","time zero saturation",21880.2676974,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Florida","drought",7088.2002938,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Florida","field moist",8457.7729495,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Florida","flood",3897.8779788,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Florida","time zero saturation",4776.3984376,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Washington","drought",4234.681369775,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Washington","field moist",4797.711255,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Washington","flood",3755.169983,1.48,0.3,"Lignin"
421.2231342,"1.5 kPa","Washington","time zero saturation",1025.97190366667,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Alaska","drought",82667.7998,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Alaska","field moist",27647.673828,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Alaska","flood",41462.29834,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Alaska","time zero saturation",25378.371486,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Florida","drought",12772.086059,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Florida","field moist",15012.6236986667,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Florida","flood",22267.54853378,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Florida","time zero saturation",22573.19336,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Washington","drought",3373.652633475,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Washington","field moist",5890.0297374,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Washington","flood",6892.144287,1.48,0.3,"Lignin"
421.2231342,"50 kPa","Washington","time zero saturation",4499.5461916,1.48,0.3,"Lignin"
421.2264972,"1.5 kPa","Alaska","drought",81619.60508,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Alaska","field moist",36715.449806,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Alaska","flood",84958.5076284,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Alaska","time zero saturation",93938.7682672,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Florida","drought",59532.637104,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Florida","field moist",106030.22461,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Florida","flood",79374.390634,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Florida","time zero saturation",79836.771484,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Washington","drought",22964.0925796,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Washington","field moist",95053.12207,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Washington","flood",42695.17480575,1.9,0.35,"Protein"
421.2264972,"1.5 kPa","Washington","time zero saturation",28620.55664,1.9,0.35,"Protein"
421.2264972,"50 kPa","Alaska","drought",56476.7937122,1.9,0.35,"Protein"
421.2264972,"50 kPa","Alaska","flood",27699.29760675,1.9,0.35,"Protein"
421.2264972,"50 kPa","Alaska","time zero saturation",41962.824612,1.9,0.35,"Protein"
421.2264972,"50 kPa","Florida","drought",53613.14453,1.9,0.35,"Protein"
421.2264972,"50 kPa","Florida","field moist",46052.1210966667,1.9,0.35,"Protein"
421.2264972,"50 kPa","Florida","flood",26348.1529804,1.9,0.35,"Protein"
421.2264972,"50 kPa","Florida","time zero saturation",25945.5918,1.9,0.35,"Protein"
421.2264972,"50 kPa","Washington","drought",39270.20660375,1.9,0.35,"Protein"
421.2264972,"50 kPa","Washington","field moist",47538.457226,1.9,0.35,"Protein"
421.2264972,"50 kPa","Washington","flood",83047.8728025,1.9,0.35,"Protein"
421.2264972,"50 kPa","Washington","time zero saturation",24795.2387196,1.9,0.35,"Protein"
421.2442571,"1.5 kPa","Alaska","drought",3635.758606,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Alaska","field moist",5676.26939622,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Alaska","flood",10032.71966698,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Alaska","time zero saturation",12616.4044567,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Florida","drought",4486.22493466667,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Florida","field moist",2583.29455566667,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Washington","drought",4518.434489,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Washington","field moist",3340.571167,1.9,0.45,"Protein"
421.2442571,"1.5 kPa","Washington","time zero saturation",3719.38629175,1.9,0.45,"Protein"
421.2442571,"50 kPa","Alaska","flood",6306.03668125,1.9,0.45,"Protein"
421.2442571,"50 kPa","Florida","drought",8419.43585125,1.9,0.45,"Protein"
421.2442571,"50 kPa","Florida","flood",8691.27717933333,1.9,0.45,"Protein"
421.2442571,"50 kPa","Florida","time zero saturation",16874.39681,1.9,0.45,"Protein"
421.2442571,"50 kPa","Washington","flood",4480.7387085,1.9,0.45,"Protein"
421.2442571,"50 kPa","Washington","time zero saturation",5850.6992177,1.9,0.45,"Protein"
421.2595251,"1.5 kPa","Alaska","field moist",5960.6297848,1.58,0.25,"Lipid"
421.2595251,"1.5 kPa","Alaska","flood",15027.90770262,1.58,0.25,"Lipid"
421.2595251,"1.5 kPa","Alaska","time zero saturation",6844.755143275,1.58,0.25,"Lipid"
421.2595251,"1.5 kPa","Washington","drought",2083.552368,1.58,0.25,"Lipid"
421.2595251,"1.5 kPa","Washington","field moist",1668.40563966667,1.58,0.25,"Lipid"
421.2595251,"50 kPa","Alaska","drought",18099.0184562,1.58,0.25,"Lipid"
421.2595251,"50 kPa","Alaska","flood",15032.45568875,1.58,0.25,"Lipid"
421.2595251,"50 kPa","Alaska","time zero saturation",7977.6667476,1.58,0.25,"Lipid"
421.2595251,"50 kPa","Florida","drought",4365.125488,1.58,0.25,"Lipid"
421.2595251,"50 kPa","Washington","flood",3593.98846425,1.58,0.25,"Lipid"
421.2806849,"1.5 kPa","Alaska","time zero saturation",9754.91227166667,2,0.38,"Protein"
421.2806849,"1.5 kPa","Florida","time zero saturation",10432.7177743333,2,0.38,"Protein"
421.3171215,"1.5 kPa","Alaska","time zero saturation",9594.10498085,2.09,0.32,"Protein"
421.3171215,"1.5 kPa","Florida","time zero saturation",14561.424968,2.09,0.32,"Protein"
422.1126822,"1.5 kPa","Florida","time zero saturation",3643.30502325,1.56,0.62,"AminoSugar"
422.1126822,"50 kPa","Florida","time zero saturation",6672.693115,1.56,0.62,"AminoSugar"
422.1456951,"50 kPa","Alaska","drought",18057.7467476667,1.25,0.45,"Lignin"
422.1456951,"50 kPa","Alaska","time zero saturation",3554.34025066667,1.25,0.45,"Lignin"
422.1586414,"1.5 kPa","Alaska","drought",26814.6660166667,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Alaska","time zero saturation",19956.916229475,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Florida","drought",21146.7291016,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Florida","field moist",23920.1765145,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Florida","flood",8982.6671874,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Florida","time zero saturation",11874.9303724,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Washington","drought",9888.52349678,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Washington","field moist",13626.1074218,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Washington","flood",8551.7056875,1.76,0.53,"Protein"
422.1586414,"1.5 kPa","Washington","time zero saturation",4308.79501325,1.76,0.53,"Protein"
422.1586414,"50 kPa","Florida","drought",25864.58959925,1.76,0.53,"Protein"
422.1586414,"50 kPa","Florida","field moist",13206.6095396667,1.76,0.53,"Protein"
422.1586414,"50 kPa","Washington","flood",12683.13305375,1.76,0.53,"Protein"
422.1586414,"50 kPa","Washington","time zero saturation",30433.089233,1.76,0.53,"Protein"
422.1668303,"1.5 kPa","Florida","time zero saturation",8197.71191266667,1.71,0.65,"AminoSugar"
422.1668303,"50 kPa","Alaska","drought",8479.06827666667,1.71,0.65,"AminoSugar"
422.1668303,"50 kPa","Florida","time zero saturation",16970.064129,1.71,0.65,"AminoSugar"
422.2448717,"1.5 kPa","Washington","time zero saturation",3267.7081502,1.32,0.12,"UnsatHC"
423.0204564,"1.5 kPa","Alaska","time zero saturation",5285.49235033333,0.71,0.76,"ConHC"
423.0204564,"50 kPa","Alaska","drought",8308.48213566667,0.71,0.76,"ConHC"
423.0204564,"50 kPa","Alaska","time zero saturation",4997.04378233333,0.71,0.76,"ConHC"
423.0357159,"1.5 kPa","Alaska","field moist",3330.26074213333,0.57,0.48,"ConHC"
423.0357159,"1.5 kPa","Alaska","time zero saturation",6573.97688833333,0.57,0.48,"ConHC"
423.0357159,"1.5 kPa","Florida","field moist",4318.45540333333,0.57,0.48,"ConHC"
423.0357159,"1.5 kPa","Florida","flood",3772.52777125,0.57,0.48,"ConHC"
423.0357159,"50 kPa","Alaska","field moist",2887.413859,0.57,0.48,"ConHC"
423.0357159,"50 kPa","Alaska","time zero saturation",6755.17871066667,0.57,0.48,"ConHC"
423.0357159,"50 kPa","Florida","flood",10299.2653805,0.57,0.48,"ConHC"
423.05685,"1.5 kPa","Alaska","drought",10522.59414725,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Alaska","field moist",5708.49952444,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Alaska","flood",6048.631645325,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Alaska","time zero saturation",9100.19857058,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Florida","field moist",8612.17028875,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Florida","flood",5563.61497806,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Florida","time zero saturation",5170.69954433333,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Washington","drought",2841.5011901,0.89,0.67,"Tannin"
423.05685,"1.5 kPa","Washington","flood",1794.11324066667,0.89,0.67,"Tannin"
423.05685,"50 kPa","Alaska","drought",29940.5112298,0.89,0.67,"Tannin"
423.05685,"50 kPa","Alaska","field moist",24023.5493163333,0.89,0.67,"Tannin"
423.05685,"50 kPa","Alaska","flood",11865.0367435,0.89,0.67,"Tannin"
423.05685,"50 kPa","Alaska","time zero saturation",10942.9312504,0.89,0.67,"Tannin"
423.05685,"50 kPa","Florida","drought",5498.4677735,0.89,0.67,"Tannin"
423.05685,"50 kPa","Florida","field moist",10832.481285,0.89,0.67,"Tannin"
423.05685,"50 kPa","Florida","flood",16751.54251864,0.89,0.67,"Tannin"
423.05685,"50 kPa","Florida","time zero saturation",15154.69470275,0.89,0.67,"Tannin"
423.05685,"50 kPa","Washington","time zero saturation",13127.11869955,0.89,0.67,"Tannin"
423.0614686,"1.5 kPa","Florida","drought",5695.741285,0.65,0.08,"ConHC"
423.0721093,"1.5 kPa","Alaska","field moist",4267.09908033333,0.73,0.41,"ConHC"
423.0721093,"1.5 kPa","Alaska","flood",5170.78092433333,0.73,0.41,"ConHC"
423.0721093,"1.5 kPa","Alaska","time zero saturation",6974.57259133333,0.73,0.41,"ConHC"
423.0721093,"1.5 kPa","Florida","field moist",4201.26033533333,0.73,0.41,"ConHC"
423.0721093,"1.5 kPa","Florida","flood",2946.70047616,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Alaska","drought",8237.22961375,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Alaska","field moist",4146.89961766667,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Alaska","flood",6301.4942625,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Alaska","time zero saturation",6096.4125974,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Florida","drought",2286.86600733333,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Florida","field moist",4916.734375,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Florida","flood",10687.69323725,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Florida","time zero saturation",6711.31494133333,0.73,0.41,"ConHC"
423.0721093,"50 kPa","Washington","time zero saturation",1605.72027576667,0.73,0.41,"ConHC"
423.081359,"1.5 kPa","Florida","time zero saturation",10665.932801,2,1.17,"Other"
423.081359,"50 kPa","Florida","time zero saturation",17104.9049075,2,1.17,"Other"
423.0908745,"1.5 kPa","Alaska","drought",6715.39166325,2.08,1.17,"Other"
423.0908745,"1.5 kPa","Florida","time zero saturation",6666.12084966667,2.08,1.17,"Other"
423.0908745,"50 kPa","Florida","time zero saturation",12458.543213,2.08,1.17,"Other"
423.093264,"1.5 kPa","Alaska","drought",18313.9813962,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Alaska","field moist",12931.12269152,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Alaska","flood",10520.59305456,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Alaska","time zero saturation",15972.17259596,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Florida","drought",4533.8453247,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Florida","field moist",9516.367432,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Florida","flood",6322.967724,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Florida","time zero saturation",7144.52815733333,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Washington","drought",4933.25584056667,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Washington","field moist",7462.87776766667,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Washington","flood",2281.53457625,1.05,0.58,"Lignin"
423.093264,"1.5 kPa","Washington","time zero saturation",937.2236939,1.05,0.58,"Lignin"
423.093264,"50 kPa","Alaska","drought",71339.644138,1.05,0.58,"Lignin"
423.093264,"50 kPa","Alaska","field moist",46036.9474323333,1.05,0.58,"Lignin"
423.093264,"50 kPa","Alaska","flood",23060.4045425,1.05,0.58,"Lignin"
423.093264,"50 kPa","Alaska","time zero saturation",20917.441994,1.05,0.58,"Lignin"
423.093264,"50 kPa","Florida","drought",9611.86255,1.05,0.58,"Lignin"
423.093264,"50 kPa","Florida","field moist",15632.218424,1.05,0.58,"Lignin"
423.093264,"50 kPa","Florida","flood",23041.2535176,1.05,0.58,"Lignin"
423.093264,"50 kPa","Florida","time zero saturation",20811.05249,1.05,0.58,"Lignin"
423.093264,"50 kPa","Washington","drought",4983.6005855,1.05,0.58,"Lignin"
423.093264,"50 kPa","Washington","field moist",2379.313916,1.05,0.58,"Lignin"
423.093264,"50 kPa","Washington","flood",2236.85888675,1.05,0.58,"Lignin"
423.093264,"50 kPa","Washington","time zero saturation",17157.40406528,1.05,0.58,"Lignin"
423.1045191,"50 kPa","Alaska","drought",10299.3445636667,1.11,0.56,"Lignin"
423.1085371,"1.5 kPa","Alaska","field moist",3241.1510215,0.87,0.35,"Lignin"
423.1085371,"1.5 kPa","Florida","field moist",2584.79825833333,0.87,0.35,"Lignin"
423.1085371,"50 kPa","Alaska","drought",9444.28352933333,0.87,0.35,"Lignin"
423.1085371,"50 kPa","Alaska","field moist",3173.34265133333,0.87,0.35,"Lignin"
423.1085371,"50 kPa","Alaska","flood",5850.865906,0.87,0.35,"Lignin"
423.1085371,"50 kPa","Alaska","time zero saturation",4927.17651333333,0.87,0.35,"Lignin"
423.1085371,"50 kPa","Florida","field moist",3647.31909166667,0.87,0.35,"Lignin"
423.1085371,"50 kPa","Florida","flood",6042.6463015,0.87,0.35,"Lignin"
423.1144031,"1.5 kPa","Florida","time zero saturation",7642.69921866667,1.5,0.81,"Carb"
423.1144031,"50 kPa","Florida","time zero saturation",13750.6077885,1.5,0.81,"Carb"
423.1256633,"50 kPa","Alaska","drought",24524.578452,1.6,0.8,"Carb"
423.1296956,"1.5 kPa","Alaska","drought",43154.7926762,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Alaska","field moist",34364.2476161,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Alaska","flood",22073.88956224,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Alaska","time zero saturation",33646.6144792,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Florida","drought",7703.2748052,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Florida","field moist",14757.72998,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Florida","flood",7656.8905274,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Florida","time zero saturation",11447.882937,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Washington","drought",5347.04807222,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Washington","field moist",11603.240039,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Washington","flood",4217.0129395,1.2,0.5,"Lignin"
423.1296956,"1.5 kPa","Washington","time zero saturation",1528.74169915,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Alaska","drought",172213.548426,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Alaska","field moist",83477.53972,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Alaska","flood",42581.544435,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Alaska","time zero saturation",47928.071486,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Florida","drought",16833.05249,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Florida","field moist",26665.23405,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Florida","flood",31670.28897618,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Florida","time zero saturation",39620.1923825,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Washington","drought",7663.149048,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Washington","field moist",6389.4683102,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Washington","flood",5062.35827625,1.2,0.5,"Lignin"
423.1296956,"50 kPa","Washington","time zero saturation",24716.5030526,1.2,0.5,"Lignin"
423.144974,"50 kPa","Alaska","flood",3906.63281266667,1,0.29,"Lignin"
423.144974,"50 kPa","Alaska","time zero saturation",3026.231771,1,0.29,"Lignin"
423.1508244,"50 kPa","Alaska","drought",27429.56478,1.65,0.71,"Carb"
423.1508244,"50 kPa","Florida","time zero saturation",7964.99690666667,1.65,0.71,"Carb"
423.1661041,"1.5 kPa","Alaska","drought",55144.2238266,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Alaska","field moist",46258.2366166,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Alaska","flood",39057.2220218,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Alaska","time zero saturation",45126.1136218,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Florida","drought",11918.6936028,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Florida","field moist",21588.683105,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Florida","flood",9263.8725592,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Florida","time zero saturation",8913.5595956,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Washington","drought",5969.83544684,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Washington","field moist",14032.6895022,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Washington","flood",5841.3258065,1.33,0.43,"Lignin"
423.1661041,"1.5 kPa","Washington","time zero saturation",1925.6306765,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Alaska","drought",225799.095714,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Alaska","field moist",86476.6484466667,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Alaska","flood",58268.9912125,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Alaska","time zero saturation",64372.809766,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Florida","drought",23677.8745125,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Florida","field moist",38117.7447933333,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Florida","flood",44314.37862674,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Florida","time zero saturation",39875.396485,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Washington","drought",7288.08227625,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Washington","field moist",10045.4651372,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Washington","flood",7247.778931,1.33,0.43,"Lignin"
423.1661041,"50 kPa","Washington","time zero saturation",18305.821167,1.33,0.43,"Lignin"
423.16951,"50 kPa","Florida","time zero saturation",6316.67919933333,1.78,0.5,"Protein"
423.1872191,"1.5 kPa","Alaska","drought",13591.011476,1.78,0.61,"AminoSugar"
423.1872191,"1.5 kPa","Florida","time zero saturation",10555.5569646667,1.78,0.61,"AminoSugar"
423.1872191,"50 kPa","Alaska","drought",49876.59981275,1.78,0.61,"AminoSugar"
423.1872191,"50 kPa","Florida","time zero saturation",19472.279783,1.78,0.61,"AminoSugar"
423.2024753,"1.5 kPa","Alaska","drought",31675.1523432,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Alaska","field moist",29087.86201894,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Alaska","flood",37989.373559,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Alaska","time zero saturation",30667.6598652,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Florida","drought",10775.4091786,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Florida","field moist",15403.53369,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Florida","flood",6134.174414,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Florida","time zero saturation",6192.102588,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Washington","drought",6052.80434488,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Washington","field moist",8485.253711,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Washington","flood",4873.4121705,1.45,0.36,"Lignin"
423.2024753,"1.5 kPa","Washington","time zero saturation",1455.982467575,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Alaska","drought",136632.951574,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Alaska","field moist",44651.9033146667,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Alaska","flood",48824.7202175,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Alaska","time zero saturation",39858.432034,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Florida","drought",19965.68091,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Florida","field moist",26042.2568356667,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Florida","flood",32120.55178796,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Florida","time zero saturation",32269.83887,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Washington","drought",5388.5645745,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Washington","field moist",8527.567333,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Washington","flood",8425.4207755,1.45,0.36,"Lignin"
423.2024753,"50 kPa","Washington","time zero saturation",7980.0921392,1.45,0.36,"Lignin"
423.2235793,"1.5 kPa","Alaska","drought",6583.9979498,1.89,0.53,"Protein"
423.2235793,"1.5 kPa","Alaska","flood",3556.63485743333,1.89,0.53,"Protein"
423.2235793,"1.5 kPa","Alaska","time zero saturation",7605.501791,1.89,0.53,"Protein"
423.2235793,"1.5 kPa","Florida","time zero saturation",5624.51692733333,1.89,0.53,"Protein"
423.2235793,"1.5 kPa","Washington","field moist",4933.3279425,1.89,0.53,"Protein"
423.2235793,"1.5 kPa","Washington","time zero saturation",1772.626068275,1.89,0.53,"Protein"
423.2235793,"50 kPa","Alaska","drought",39922.554681,1.89,0.53,"Protein"
423.2235793,"50 kPa","Alaska","flood",5481.47900366667,1.89,0.53,"Protein"
423.2235793,"50 kPa","Florida","time zero saturation",12253.6337913333,1.89,0.53,"Protein"
423.2235793,"50 kPa","Washington","flood",3365.789032,1.89,0.53,"Protein"
